,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
2725,241764,Top level of parking garage.  States it's for guests only.  No attendant & it is in a public parking structure,0,0,0,0,0,1,0,0
8511,73366,Illegally parallel parked (in my vehicle) next to the 2 spots with the charger stretched to my vehicle. Of the 2 legal spots only one Volt plugged and other Volt unplugged. Civic ICE parked in 3rd spot.,0,0,1,0,0,1,0,1
5841,167034,"Enter through the ""exit"" and it is immediately  to your right. It is a chargepoint station so you must have an account. ",0,0,0,0,1,1,0,0
8144,80508,"Charging here now. They are $1 an hour at 18 miles per hour. There are a number of hotels within 1/4 mile. They are sort of public.

Reading the plaques around the lot it appears private Mon-Fri 6am to 6pm. Other than that the people working there said we can park and charge as long as we wanted.

One spot appears to always have an SUV parked in it even tho the rest of the lot is empty.",1,0,1,1,0,1,1,1
6263,157117,1142pm nobody here. Thanks Mitsubishi for resetting QC. ,1,0,1,0,0,1,0,0
7613,105858,how much does it cost to charge with this?,0,0,0,1,1,0,0,0
2672,243074,Great location,0,0,0,0,0,1,0,0
9892,45919,2nd charging station still out of service,1,0,0,0,0,1,0,0
4057,210948,under construction ,1,0,0,0,0,0,0,0
4863,190732,This place was occupied by a Tesla.  I gave up after an hour.,0,0,1,0,0,0,1,0
1803,265910,Called ahead and they let me charge after hours. I was only here from 9 to 10 PM.,0,0,0,0,0,1,0,0
4773,193647,Out of Order.,1,0,0,0,0,0,0,0
6730,146391,Parked next to a charging PIP and a non plugged in Leaf,0,0,1,0,0,0,0,1
5409,177794,charged on left side - right side screen off,1,0,0,0,0,0,0,0
2483,248179,seems like both spots ice'd during ?the work week. it's like they are just sculptures.,0,0,1,0,0,0,0,0
2273,253474,Plugged into L2 while shopping.  Good location around the corner from an entry--no problems with ICEd spaces.  ,1,0,1,0,0,1,0,0
4733,194352,Charges a Tesla at about 20 mph. The spots seem to always be full though. 2 hr max,0,0,1,0,0,0,1,0
937,285555,Is this station open to the public or just emplyees?,0,0,0,0,1,1,0,0
6332,155616,"Blink L3 Fast DC at right edge of store by car detailer tent. Frys grocery open to midnight, great lounge inside. After hours patio seating and free wifi.",1,0,0,0,0,1,0,0
9482,54520,Located on South side of Fred's. One spot ICE'd. ,0,0,1,0,0,1,0,0
9546,53484,"while the quick charge wasn't working, the level two chargers are working just fine.",1,0,0,0,0,0,0,0
3480,223382,Dove from orlando to Daytona . I needed this quick charger to charge up to get back home. Charger was not working. Had to seat at a slow charger for 2.5 hours. This dealership could care less. All 15 employees smoke. Guess where they stood to smoke . Right next to this charger. I spent 2.5 hours smelling their cigarettes.  Never got we are sorry it is down. ,0,1,0,0,0,1,1,0
1800,265968,"power off, no sign of emergency switch to reset.",1,0,0,0,0,0,0,0
2912,236892,82% 25 minutes. Mitsubishi i-miev,0,0,0,0,0,0,1,0
3528,222443,"Wow! Lucked out ! These stations are almost always taken. Two have freed up. We're running into Target, please unplug us if we are done or if you really need to charge :-) We'll be under an hour _x1f60a_",0,0,1,0,1,0,0,0
9771,48279,"30A, slurping electrons from Solvang",0,0,0,0,0,0,1,1
9134,60443,"The chargers are in front of the store next to the handicap spaces. There are two chargers. 

I've noticed on several recent visits that the spaces have been occupied by Prius hybrids (NON plug in models) which, of course, are not charging.

The signage indicates it's a ""hybrid / ev charging space"" but the Prius drivers must think it's special parking for them. :-). ",0,0,1,0,1,1,0,0
2920,236688,Unit 1 (tall one) works fine.  Unit 2 (short one) still not working.,1,0,0,0,0,0,0,0
9436,55216,Activate QC machine with the touch screen. Please learn the proper way to use the connector before going there. It is not intuitive. Kudos to Mitsubishi!,1,0,0,0,1,0,0,1
5988,163534,"it is safer to get the rfid keyfob even though greenlots advertises that their app is all you need. when I only had the app and greenlots had network problems, they could not remotely access their machines and told me to use the keyfob, which their app told me I no longer needed. I only use the rfid keyfob now. wish it were an NRG eVGO.",0,0,0,0,1,0,0,0
1041,283439,Luckily made it from Midway after that QC was down...,1,1,0,0,0,0,0,0
2092,258485,the NRG chademo is not working.,1,0,0,0,0,0,0,0
6100,160652,Working well,1,0,0,0,0,0,0,0
1480,274405,"This black Tesla parks in quick charge 30 min. for past few day and stays there while not charging for more than a hour. Folks, let's have curtesy to the other EV drivers. Thanks.",0,0,0,0,1,0,0,0
51,308539,It's by entrance 4 of the mall. ,0,0,0,0,0,1,0,0
2041,259762,Level 3 up and running,1,0,0,0,0,0,0,0
8535,72831,Just charged here. Bring a 110v cord or a 220v dryer cord. Worked fine. Very nice Inn. Very EV Friendly. ,1,0,0,0,0,1,0,0
8734,68263,charged at 17mph,1,0,0,0,0,0,1,0
1027,283922,"5.7 kWh, 21 miles per hour... Not much around unless you walk across the road",0,0,0,0,0,1,1,0
8922,64575,"Some have complained about the charging stations being blocked by internal combustion engine cars (getting ICE'd). Brian Stockton with the City of Woodstock says they can't reserve the spots for EVs until they start to see more usage.  Brian asks that if you get ICE'd, please drop him 
a quick email ( bstockton@woodstockga.gov ) letting him know the date, time, and location of the station(s) you tried to use.  That will help him build a case for eventually reserving the spots.",0,0,1,0,1,1,0,0
1407,276090,Charging on L2,1,0,0,0,0,0,0,0
7860,86573,"Free (thanks AAA!). However ICE'ing forced me to park in the handicapped spot (see photo); though I assume one wouldn't get a ticket since this is a private lot.  Probably AAA parks their cars here, not sure.",0,0,1,1,1,1,0,1
5135,184407,The Mexicans are always parked here for the store next door. ICEd... had to wait for one of them to move their trucks.,0,0,1,0,0,0,0,0
840,288390,"Charger repeatedly gave error message- ""verify vehicle is in park and off...charger is connected properly"" etc.",1,0,0,0,0,0,0,0
8714,68704,At the entrance to the visitors center,0,0,0,0,0,1,0,0
2110,257979,Staying overnight at Holiday Inn,0,0,0,0,0,1,0,0
4204,207520,3-8-15 Leaf EV successfully getting a charge. ,1,0,0,0,0,0,0,0
4393,203185,Has been repaired. ,1,0,0,0,0,0,0,0
1507,273686,It's working!!! Please do not hit the emergency stop button!,1,0,0,0,0,0,0,0
9510,54026,came back after an hour at Starbucks to find three other Teslas waiting to charge!,0,0,1,0,0,1,0,1
9291,57617,"Eaton charger installed, but would not accept credit card. A fob (Eaton?) was an option, however unit doesn't look to be on-line yet. ",1,0,0,0,0,0,0,0
4313,204970,Very busy.  You may have to wait for a space!,0,0,1,0,0,0,0,0
3624,220567,Working again. ~30kW / 110 MPH,1,0,0,0,0,0,1,0
8504,73507,closed for season. :-(,0,0,0,0,0,1,0,0
4298,205273,All of these new locations were powered on today.  I tested this one and it worked great!  Thank you Georgia Tech!,1,0,0,0,0,0,0,0
6239,157420,DCQC is inoperative but all the L2s were working at 6.6kWh. Urban Radish is fantastic for a bite to eat. ,1,0,0,0,0,1,1,0
9100,61121,"charger took long time to recognize zip code,  there were another charging",1,0,0,0,0,0,1,0
306,302458,using L2,1,0,0,0,0,0,0,0
5446,176879,I used blink remote ap to start the unit. worked fine. it still has a cracked screen and the won't work. but start in 20 second time out for auto start.,1,0,0,0,0,0,0,0
7846,86972,Wouldn't activate from my ChargePoint card this morning.  Called their 888 phone #.  They  quickly activated my session remotely.  They mentioned an open service ticket on this unit.  Worked great.  Quickly added about 30% to my Leaf's range for $0.54,1,0,0,1,1,0,1,1
2978,235277,"Gee wouldve gotten me home, hope they change hours and put in cord for at least one! ",1,1,1,0,0,1,0,0
2201,255426,2013 Leaf SL,0,0,0,0,0,0,0,1
4225,206900,Level 3 working well. ,1,0,0,0,0,0,0,0
5362,178865,12/17/14. All EV stations have been opened again. 5 open stalls as of 8pm. ,0,0,1,0,0,0,0,0
3087,232461,While waiting to pick someone up at airport I stopped to enjoy the scenery & charging,0,0,0,0,0,1,0,0
526,296318,Greatly appreciated. ,1,0,0,0,0,0,0,0
1428,275543,Thanks so much! Nearly ran out of 'gas' on the way home from the airport tonight- you saved the day.,0,1,0,0,0,0,0,0
2334,251947,SemaCharge stations have been replaced by Blink.,1,0,0,0,0,0,0,0
7359,122399,Two chargers have service lights on. The other two would not work with my leaf which seemed strange. ,1,0,0,0,0,0,0,0
6955,141115,A Nissan Altima and a Chevy Malibu were blocking the charging station. The manager was very friendly and had the Altima moved for me.,0,0,1,0,0,1,0,1
7890,86069,"The store is partially powered by solar panels on the roof (although I'm not sure whether or not that extends to the EV chargers, as well.) The flatscreens hanging from the ceiling in front of the checkout stands show live stats of the panels' power generation.",1,0,0,0,0,1,0,0
2217,254661,"I agree, when i plan a trip with my ev i would like to know where i am stopping and what to expect. Keep up the good work vivian.",0,0,0,0,1,0,0,0
5822,167361,Dead today. Also iced. ,1,0,1,0,0,0,0,0
2537,246502,"Yesterday at 12:30PM - Tesla with CHAdeMO adapter.  Free and fairly fast, 30 minute limit, we figured 26KW or so.",1,0,0,1,0,0,1,0
7697,98789,Two hour limit stated on sign.,0,0,0,0,0,1,0,0
3740,217481,"Currently on the L2.  Whoever has the Quick Charger, you only have 10 minutes left.  thanks",0,0,0,0,1,0,0,0
6122,160351,taken by non ev cars all day. went to ward unit,0,0,1,0,0,0,0,0
5688,170850,This is restricted access inside a gated employee parking deck.,0,0,1,0,0,0,0,0
4209,207426,Is that 'Blink' as in 'On the Blink'? Managed to get my car charged at the EvGo at the Petaluma Outlet Mall with 3% charge left . . . ,0,1,0,0,0,0,0,0
6562,149979,3rd floor.  Too bad it's the new Blink rip-off rate!,1,0,0,1,0,0,0,0
9915,45303,Fixed,0,0,0,0,1,0,0,0
1131,281815,"The CHAdeMO charger does work. Need a Chargepoint card. Nissan Hill had to move an ICE for me to gain access, but did so quickly. The CHAdeMO (chargepoint) did not cost me any $. Charged quick! Don't hesitate to use.",1,0,1,0,0,0,1,1
828,288576,"thanks Ronnie, just wish their were more around, but a high amp Clipper Creek is a nice addition ",0,0,1,0,0,1,0,0
4360,204009,"This location was non-functional for a local EV owner on Feb 18th.  Long story short, Buckhead Atlanta had not actually finished their account setup with Chargepoint, but they may very well have done that by now.",1,0,0,0,0,0,0,0
8041,82837,Thanks again Kohls. Easy location.,0,0,0,0,0,1,0,0
9310,57209,"Used Chase RFID credit card to pay the $2 minimum charge.  ($2 per hour, $2 minimum.",0,0,0,1,0,0,0,0
8591,71662,8 stations spread across 3 floors. North end of each floor. One station still out of order on main floor.,1,0,1,0,0,1,0,0
1457,274825,There are signs for EV charging in the front of the middle row with posts up for the EVSE equipment. There are green strips on the ground denoting only for EV charging.  ,0,0,0,0,0,1,0,0
8039,82963,Connected didnt start...,1,0,0,0,0,0,0,0
2308,252618,"great locations and fun signage supporting EV charging, an excellent spot to charge via chargepoint",1,0,0,0,0,1,0,0
229,304200,Right at the exit of parking lot.  4 charging spots!,0,0,1,0,0,1,0,0
2162,256552,First and third are free. Second is off line. Fourth is charging 2 cents per 30 seconds. ,1,0,1,1,0,0,0,0
835,288417,"The fast charger isn't the fastest I've seen, but it's free and the staff at the dealership were very helpful. However, there were regular cars (for the dealership) parked in front of the charger. They gladly moved them, but I don't know what would happen after hours... ",1,0,1,0,0,1,0,1
5379,178442,had to double park behind a fully charged plug in hybrid.,0,0,1,0,0,0,0,0
3548,222167,Chevy volt always parked there.  ,0,0,1,0,0,0,0,0
4098,210028,Would not charge my Chevy Spark. Screen kept saying charger error and disconnecting. ,1,0,0,0,0,0,0,1
3896,214571,The charger on the right doesn't work. Use the one on the left. ,1,0,0,0,1,0,0,0
3980,212914,Awesome place ,0,0,0,0,0,0,0,0
8199,79466,"quick charger worked fine, didn't test little one.",1,0,0,0,0,0,0,0
4402,203065,Charger box on the floor is making lots of crackling noises.,1,0,0,0,0,0,0,0
797,289364,Should be done in about 10 minutes. ,0,0,0,0,1,0,0,0
7756,95323,"Was visiting the area for MDVolt.org 
College of Southern Maryland EV Meetup.   I try to always drive 100% EV, so I tried to charge here.  Unfortunately the card reader is broken.

Not to fear, there is an 800 number to call, or so I thought. Looks like no one is manning the phone Saturday morning. I had to look elsewhere for a charge.",1,0,0,0,1,1,0,1
8509,73385,"New chargepoint system installed, emp says they might start charging???",1,0,0,0,0,1,0,0
7503,111291,"Maaz, what did you do to avoid being stranded?",0,1,0,0,1,0,0,0
9573,52737,Not operating,1,0,0,0,0,0,0,0
6315,156027,Two cars already in place. No contact info left in windows of either vehicle ,0,0,1,0,0,0,0,0
5431,177159,Still down. ,1,0,0,0,0,0,0,0
4962,188235,All takend up,0,0,1,0,0,0,0,0
3167,230717,Stations are working. ,1,0,0,0,0,0,0,0
2094,258432,It's working again,1,0,0,0,0,0,0,0
5640,171742,very friendly and moved dealer vehicle for me,0,0,0,0,0,0,0,1
8849,66045,Model S charges at 9 miles/hr. Free to charge. Meant for their customers while shopping in their store. Supposed to close when the store hours are done,1,0,0,1,0,1,1,1
1206,280240,"The screen showed an error initially , but the reset got it to work.",1,0,0,0,0,0,0,0
10100,41084,charging station worked fine. Had to back into the spot otherwise the cord is too short. $11 to get in for all day parking. ,1,0,0,1,0,1,0,0
3278,228265,"Easy to find, rarely in use.",0,0,1,0,0,1,0,0
2294,252940,chademo working fine. thank you! ,1,0,0,0,0,0,0,0
1414,275804,Had corn beef sandwich - one of the best I've ever had in my life!  Charged while my wife and I ate lunch.  ,1,0,0,0,0,1,0,0
7745,95834,"The chargers are across the road from the Tim Horton's in the commuter lot.  Chargers are located on the east side of the lot beside the handicap spots.
My Model S is charging at 32 amps, 233 v. 19 mi./hr.",1,0,0,0,0,1,0,0
5511,174857,Very nice of this shopping center. Love it!,0,0,0,0,0,1,0,0
4275,205791,"CHAdeMO quick charger - is working
SAE Combo quick charger - unknown
J1772 standard charger - not working yet",1,0,0,0,0,0,0,0
7319,125294,"Pulled in with just 50 miles left in the battery, and am now seeing a peak charging rate of 377 mi/hr. Pulling from station 1B as much as 374v and 333A. No spots ICE'ed. The Best Western motel is directly across the street from the Superchargers as to finding the place. ",0,0,1,0,0,0,1,0
6885,142809,"Did accept any of my credit cards, seems like card reader might not be working well or you need a special card",1,0,0,0,0,0,0,0
2136,257029,"Sunday morning nobody is here, but with 3 chargers at least 1 is available.  ",0,0,1,0,0,0,0,0
5992,163485,"November 1, 2014. Unit not working. Would not take charge point card of mine or other Leaf owner trying to use station. ",1,0,0,0,0,0,0,0
8529,72938,Both L1 outlets kept faulting which is disappointing because I only needed to charge for about 90 mins. I used the L2 instead.,1,0,0,0,0,0,0,0
3479,223388,Both chargers working fine for me this morning.,1,0,0,0,0,0,0,0
380,300076,Left side still out of service,1,0,0,0,0,0,0,0
3727,217840,First time using plug share. Charged for 6 minutes until 'charge complete' but nowhere near full. Not sure if my problem or theirs. Left confused.,1,0,0,0,0,0,0,0
7905,85798,As advertised. Walked in and asked if I could charge. Guy ran out in less than a minute and unlocked. Very friendly and convenient. Only used because I was having lunch next door at Costa Vida :),1,0,0,0,0,1,0,0
1272,278741,Left side QC worked fine.  Right side still fritzed as it was the last time I was here 1 yr ago. ,1,0,0,0,0,0,0,0
10009,42865,I like this place because there are signs directing drivers to the charging stations on the 4th floor.  There are two working blink stations.  The other two were simply off.  Charging is free!  The charger works at 24 amp/ 300v (720W).  Parking rates are similar to other places in the city.  Both spots were open.,1,0,1,1,0,1,1,0
6126,160303,Both chadmo being serviced. Unavailable. ,1,0,1,0,0,0,0,0
8296,77311,200V/24A,1,0,0,0,0,0,1,0
5950,164224,Charger stopped charging shortly after I left the area.  Be aware that you can't count on these chargers to work even if they appear to start out ok.,1,0,0,0,1,0,0,0
4284,205570,either it is broken or the power is shut off. why is there so much problems with this charger?,1,0,0,0,0,0,0,0
3842,215490,Quick update: We had a technician able to diagnose the problem down to a circuit board issue and are awaiting a part replacement for the stand-alone DC Fast Charger (CHAdeMO). ,1,0,0,0,0,0,0,0
6526,150540,"Please charge my white leaf when done, Thank you I truly appreciate it",0,0,0,0,1,0,0,1
3380,225772,"I parked here thinking this was free since Chargepoint shows there is a ""free"" charging station at this address.  They also show a second Chargepoint station at the same address that is $2 per hour.  There is only one charging station here and it is no longer free as the other comments show.  The village has not de-listed the former ""free"" charging station.",0,0,1,1,0,0,0,0
1214,280049,"Screen was broken, beeped when I swiped my ChargePoint card, but plug would not release.",1,0,0,0,0,0,0,0
4120,209533,Us d to be the best EV charger downtown.   Now is out of service.   ,1,0,0,0,0,0,0,0
7901,85869,If you park there and you're NOT A CLIENT you will be towed!!! At owners expense $250... :-),0,0,1,1,1,0,0,0
1216,280021,"It took a few times to start charging. It had an ""insulation error.""",1,0,0,0,0,0,0,0
6535,150397,Level 3 DC Buick charger back online. Sorry for the time off and any inconvenience we may have caused. DP,1,0,0,0,0,0,0,0
8117,81173,Noticed one public charging space was ICED today.  The car had a DWP parking permit but seeing a public EV charging space being ICED by a DWP employee is very disappointing.  See photo of the Chevy Aveo.,0,0,1,0,1,1,0,1
3635,220441,Free Quick charger working fine. On way to Six Flags Magic Mountain next. ,1,1,0,1,0,0,0,0
5811,167635,CHADEMO still down. Level2 is ok.,1,0,0,0,0,0,0,0
7416,118974,Oh thank god. Free quick charge on Chargepoint network. I was on 10%. ,1,0,0,1,0,1,0,0
4856,190886,free charge but you have to have the card. thanks RVCC,0,0,0,1,0,0,0,0
3607,221043,There is a bigby coffee close by.,0,0,0,0,0,1,0,0
5807,167727,Charging for the first time right now. Pretty sweet. ,1,0,0,0,0,0,0,0
5229,182209,both level 2 and quick charger are working,1,0,0,0,0,0,0,0
7282,127586,"Used this station on my way south from South Burlington to Tinmouth for SolarFest. Excellent rate of charge... Something like 30 miles of range added per hour plugged in. Apparently, the LEAF would have made it all the way to SolarFest without the extra charge here... I charged to full @ SolarFest, and drove the 77 miles home directly, and still had just under 40 % charge remaining on the battery!! :) Thanks Castleton, for making this range test possible!",0,0,0,0,0,1,1,0
1932,262377,"The app says the quick charger is ""in use."" Not so. When I got there yesterday, it wouldn't activate. I called the support number and was told it was ""offline."" No info and when that would change. Ended up sitting there a lot longer than anticipated.",1,0,0,0,0,0,0,0
5773,168628,"works fine, although there is only one charging station now, instead of four.  Fob to activate charger is attached to the EV parking sign.",1,0,1,0,0,0,0,1
1453,275006,"Evidently, the emergency stop button was pressed, leaving the unit out of order.  The Town of Blythewood has reset the emergency stop button and restored the Welcome message on the touchscreen.  The unit is ready for someone to test with a charging session.",1,0,0,0,0,0,0,0
8074,82021,Could not find as I was looking based on what Blink app said. Feeling really stupid now. Should have come here first. Lol. Did get a charge at the BBT Park station however. Went looking for others just to know where they were. Great of the City of Calhoun to offer these. ,1,0,0,0,1,1,0,0
4163,208479,"Free, no evGo card needed either for now, however Plugshare will say occupied 24/7 for the J1772 charger so ignore that.",1,0,0,1,0,0,0,0
8348,76063,One unit not working. The other worked great. 2 cars parked in other charging spots though.,1,0,1,0,0,0,0,0
8560,72473,The staff was really great- let us stay 2 hours past closing to get as much charge as we needed to get to our next stop. They also did a free check and fixed a cord problem that we were having. Plugged in outside with an extension cord and got 25 mph. ,1,0,0,1,0,1,1,0
2610,244535,Charging just enough to get to London. Thanks again!,0,1,0,0,0,1,0,0
5257,181610,why post this if not for public use,0,0,1,0,0,0,0,0
7637,104069,just around here at the mall.,0,0,0,0,0,1,0,0
7259,128781,"Dealership wanted to charge $8 per charge, that is not what nissan usa had agreed with the stealership, this dealership seem greedy to me, and not very responsive to leaf owner needs",0,0,0,1,0,0,0,1
6050,161943,"Thanks, Ashland.
Didn't start charging until I pressed both buttons simultaneously.
My party of three ate at Pepicelli's pizza/subs/wings after soccer game at R-MC.",1,0,0,0,0,1,0,0
2736,241540,Got an easy parking spot on this busy day. :),0,0,1,0,0,0,0,0
2766,240799,"5 /22/15, 12.30, will be here for one hour. another leaf charging too.",0,0,0,0,1,0,0,0
3623,220635,well marked and not iced!,0,0,1,0,0,1,0,0
5023,186704,Closed after business hours. ,0,0,0,0,0,1,0,0
2192,255490,BMW I3 is always here parked all day with charger locked. ,0,0,1,0,0,0,0,1
1629,270517,"Was there on 7/11/2015. 
The unit appeared operational, but would not let me charge, something about no signal.
A call to Chargepoint was not helpful.  Their associates were clueless about what was there, and even told me there was a good one close by and then gave me the address of the same Railroad Station",1,0,0,0,0,1,0,0
7253,130369,Quick charging at 41.5 kW.,1,0,0,0,0,0,1,0
8462,74179,Santa brought the DC QC online at this dealership as of Dec 24th. No dealer fob required but only accessible during dealer hours.,1,0,0,0,0,1,0,1
7305,125877,Cannot charge outside of dealer hours. ,0,0,0,0,0,1,0,1
3824,215771,Just got a Quick Charger! It works fantastic! Thank you Lancaster Nissan for driving the adoption of electric vehicles in Lancaster!,1,0,0,0,0,0,0,1
8996,63092,On the very top level of the parking garage - along the north wall.,0,0,0,0,0,1,0,0
5355,178963,"Waked into service and asked the receptionist if it was ok to charge my volt. She had never been asked that :) (looks like the WattStation is brand new installation). One of the service advisors said ""sure go ahead"". ",0,0,0,0,0,1,0,1
5760,169018,"Shopped at Trader Joe's and got some free samples, yum!",0,0,0,0,0,1,0,0
9587,52310,Loving Supercharging wish we had them in Atlanta. Driving from Atlanta to Fort Lauderdale. ,1,1,0,0,0,0,0,0
7818,89485,Works great.,1,0,0,0,0,0,0,0
3078,232705,You can unplug me if my green charging light is slowly flashing. ,0,0,0,0,1,0,0,0
7565,107906,"Peak charging power: 30 amps, 240 volts",1,0,0,0,0,0,0,0
8809,66953,"J1772 chargers require Chargepoint card or equivalent to unlock, but are free to charge.",1,0,0,1,0,0,0,0
3283,228181,"right across the entrance , 3 stations are working while 1 station is in disable parking space , useless coz you can't charge unless your disabled. ",1,0,0,0,0,0,0,0
3432,224611,Wouldn't turn on,1,0,0,0,0,0,0,0
7663,102005,The screen is stuck on the windows screen (see pic),1,0,0,0,0,0,0,0
9365,56447,Charged on ClipperCreek 1772 - worked great - shopping center a couple of blocks away,1,0,0,0,0,1,0,0
5270,181081,Used the right side today. Saw a Leaf charging on the left one.,0,0,0,0,0,0,0,1
4619,197535,"2 available chargers 1 available parking spot. 
Laminated ""Please plug me in when you leave! Thank You! (the silver Tesla)"" sign left on top of Clipper Creek charger.
I'll be done charging @ 10:15pm",0,0,0,0,1,1,0,0
6821,144139,Should be finished by 3pm,0,0,0,0,1,0,0,0
804,289157,why would someone lock it? that's ridiculous even though that lock doesn't look like is did much. If it's a public station anyone should be able to use it and if it's private they should have got a chargepoint and put a small fee to use it so that it doesn't cost anything to them. Don't install a private station for yourself and hog it. many vehicles today can make use of them.,0,0,0,0,0,1,0,0
8893,64991,NOT 24/7. gates opened at 6:38am. Not sure when they close. You can hop the curb and drive around gate in a pinch. ,0,0,0,0,0,1,0,0
7104,137938,"tried to charge my Nissan LEAF there after asking for permission and after 1 hour I found out it had been unplugged because""I had not bought the car at that dealer""...NOT VERY nice reason if you ask me",0,0,0,0,0,1,0,1
392,299931,"Drove 60 miles here from Manassas on the assumption the charger would give us enough charge to return 60 miles. Wrong!! First time in a year of owning this Leaf where I was in a position of where I might not make it home, at least not on the schedule I planned. The Leaf is now on the 220 charger at this no-excuse Nissan dealership. Call ahead and beware I guess.",1,1,0,0,0,0,0,1
617,294032,Here until around 2pm. A gray leaf is plugged in and not charging. ,0,0,0,0,1,0,0,1
2239,254216,Thanks for the charge!,1,0,0,0,0,0,0,0
9077,61393,Site operational,1,0,0,0,0,0,0,0
9293,57579,201V@30A,0,0,0,0,0,0,1,0
6515,150801,charged my leaf at 5.7kwh. Free WiFi at the Maplefield.,0,0,0,0,0,1,1,0
7059,138962,ICED,0,0,1,0,0,0,0,0
1441,275375,"I spoke with DWP's current maintenance contact about this charger today. They know there is an issue (missing pin from the plug) and are waiting on the vendor (Nissan I guess) to get out there to fix it.

He said this week LADWP has internal meetings to start having a dedicated person to manage maintenance for LADWP chargers, which would hopefully include a maintenance contact with Nissan so issues will be fixed more promptly.

If you do use this number, please be courteous and know that he is NOT the one fixing these issues, but he is helping coordinate maintenance and ultimately a maintenance contract with Nissan. He was very informative and I thanked him for the info!

Ruslan Sibagatullin
213 367 4850",1,0,0,0,1,1,0,1
9000,63026,Charged on the left QC. The right QC touch screen is now working!!!,1,0,0,0,0,1,0,0
3887,214759,L2 is still down but at least has an out of service sign now. It takes all day to charge on my 110 cord sorry guys,1,0,0,0,0,0,1,0
277,303213,Requires nrg evgo monthly payment subscription plus $2/hr. Not worth it. ,0,0,0,1,0,0,0,0
4839,191599,Someone had this location changed to having the sae combo and CHAdeMO. This unit is being installed but has NOT been turned on yet. Do not come here thinking you'll get a quick charge. I'll update the listing when the unit is operational. ,1,0,0,0,0,0,0,0
4980,187656,Free charge!! ChargePoint station.,1,0,0,1,0,0,0,0
2808,239790,they are insane if they think I'm every going to charge here ,0,0,0,0,0,1,0,0
1592,271398,"there,are now 2 eaton units hete. 1 inside the gated area and 1 outside the gate. they give a full 6 kW of power . ",1,0,0,0,0,1,1,0
3614,220764,Thank you Best Western for charging while having dinner at Ventana Grill.,0,0,0,0,0,1,0,0
368,300485,Charger not working. i notified Greenlots.,1,0,0,0,0,0,0,0
104,307266,Left car charging overnight without any issue. Lighted spot and walking distance to several local motels. ,1,0,0,0,0,1,0,0
2785,240374,Working 5/21/15. arrived  during a storm and thought about not plugging in but wouldn't have made it to Santa Rosa if I had not spent 10 min here. .  Even though tesla still says it's not quite ready it seems to work well,1,0,0,0,0,0,0,0
9930,44888,"Neither spaced ICE'd.  Safeway, Starbucks, China Inn, Subway, Pizzeria and Burger King all nearby.",0,0,1,0,0,1,0,0
4484,201221,As of 1/2015 this station was inoperative and showed no sign of ever having been used!!  It is located in the basement and cluttered with motorcycles and storage.,1,0,0,0,0,1,0,0
6520,150638,It's not free. They rip you off at the flight line or with tuition. :) - A former Riddle Diddle Student.,0,0,0,1,0,0,0,0
6142,159823,Not working.  They are extremely ignorant about the EV NRG fast charger,1,0,0,0,0,0,0,0
5219,182455,Took a chance... Yahoo! The SAE is working!,1,0,0,0,0,0,0,0
858,287805,station closest to bass pro shop was working and free.  didnt look like other one had power.  ,1,0,0,1,0,1,0,0
3143,231281,1015pm to 1045pm.,0,0,0,0,1,0,0,0
8443,74466,Does anyone know where the Tesla charger is at?,0,0,0,0,0,1,0,1
2001,260772,Error message on screen. Dealer said a Tesla driver broke it again!,1,0,0,0,0,0,0,1
8088,81731,Great place to charge while giving blood!,0,0,0,0,0,1,0,0
8048,82646,"Lot's of other places within walking distance,  like Starbucks, Subway,  Walmart, Office Depot, Taco Bell, Pizza Hut...I'm still waiting for my Blink card....",1,0,0,0,0,1,0,0
4197,207667,cable still missing (cut off - copper thieves?),1,0,0,0,0,0,0,0
6348,155216,"These chargers don't appear to exist, at least not yet. I drove and walked around this building (Baldwin Tower) and the other building closer to Chester Pike and there were no chargers anywhere. ",0,0,0,0,0,1,0,0
6690,147288,Good charging setup. Be forewarned about parking fee and policy during businesses hours,0,0,0,1,1,1,0,0
597,294773,sitting at the couches in the mall. message me if you need to reach me,0,0,0,0,1,0,0,0
2131,257294,Second time today. Thanks sheetz. Did you know a cup of ice was free????,0,0,0,0,0,1,0,0
2396,250254,Pay for electric,0,0,0,1,0,0,0,0
3895,214587,"Pump is iin, but no power yet!",1,0,0,0,0,0,0,0
3562,221956,"Lifesaver. 30-40 mph headwind! Was not going to make Amarillo. Tucumcari Tesla Supercharger not open yet, gonna cost me some hours today at low power charging. Nice lounge with games and TV and pool table. ",0,0,0,0,0,1,0,0
4362,203984,Thanks Phil for the great hospitality! ,0,0,0,0,0,1,0,0
98,307475,"Had to flip the breaker, charger wasn't reading it was plugged in. Working fine now",1,0,0,0,0,0,0,0
4308,205010,"At 6PM Saturday I was confused whether my Tesla was welcome by signs stating, ""Visitors & Retail Customers Charging Only"". Was not there to visit Nissan, was there to test my new CHAdeMO adapter. So I left without trying so as not to risk talking to their security staff.",0,0,0,0,0,1,0,1
5329,179619,it's working again,1,0,0,0,0,0,0,0
7226,133146,This place is really expensive to charge $2/hour + 1 dollar for parking... ,0,0,0,1,0,0,0,0
4086,210214,They randomly announce over the loud speaker in the gym that they will tow non electric cars if parked in ev spots.,0,0,0,0,0,1,0,0
