,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
2112,193881,Both quick Chargers are down.,1,0,0,0,0,0,0,0
5794,285365,The left CHAdeMO station works. Touch screen does not work for the right station.,1,0,0,0,0,0,0,0
68,285693,"Charger #4 (second from left, handicap space) would not charge. Couldn't recognize car was plugged in. ",1,0,0,0,0,0,0,0
6,191451,not available to the public.,0,0,0,0,0,1,0,0
335,134563,I apologize to the blue volt as I mistakenly unplugged the charger and closed the charge door instead of unplugging from the black volt which has completed charging. The cords were cross crossed. I wanted to plug it back in but couldn't open the charge door again. Sorry. ,0,0,0,0,1,0,0,0
5719,220441,Free Quick charger working fine. On way to Six Flags Magic Mountain next. ,1,0,0,0,0,1,0,0
4937,258970,the plastic display is crazed and unreadable. the one on the right works,1,0,0,0,0,0,0,0
388,244922,can't find it! ,0,0,0,0,0,1,0,0
792,234051,Just plugged in. Should be 20 minutes.,0,0,0,0,1,0,0,0
5634,72969,All bays wide open,0,0,1,0,0,0,0,0
4324,45830,Still not operational,1,0,0,0,0,0,0,0
4053,192402,"2 of 3 spots ICEd. Couldn't get two of three stations working to charge my 2013 Leaf SV, despite many pushes of the reset button. Right most station worked after at least 4 pushes of reset. ",1,0,1,0,0,0,0,0
5956,305616,"Left side cannot start charging after autherized. The ""next"" button is not responding. 9/4/15",1,0,0,0,0,0,0,0
14,284104,quick charger broken. I rebooted it as well. still doesn't work,1,0,0,0,0,0,0,0
6458,68704,At the entrance to the visitors center,0,0,0,0,0,1,0,0
2719,204332,The holiday inn does not have a large sign by the road.  Look for the building set back from the feeder road.  Turn is right before the Whataburger.,0,0,0,0,0,1,0,0
7482,233301,thanks SLC and Nissan!,0,0,0,0,0,0,0,1
290,289138,One level 2 charger being used. Other level 2 and hcdc blocked with parked cars ,1,0,1,0,0,0,0,0
2802,46312,"Use the charger of your choice: Blink, Clipper Creek, ChargePoint.

While your car is charging, you can wait at the Diamond Bar Public Library across the street.  It's located behind the City Hall.",1,0,0,0,0,1,0,0
955,245795,Needs a simple cone.,0,0,0,0,0,1,0,0
1805,206659,Suv's parked in both spots,0,0,1,0,0,0,0,0
7931,273615,"mechanical error again, tried 10 times, reset breaker. feel like it's getting worse :/",1,0,0,0,0,0,0,0
930,132099,I was in the area and stopped by this location just to confirm it.  It was correctly located on map; the previous person checking in must have made a wrong turn or something.  I edited the entry to add the listed address and tweak the marker location.  Per their website they do have 50 Amp hookups.  http://www.campingfriend.com/HolidayHarborMarinaandCampground/,1,0,0,0,0,1,0,0
7738,230303,Right screen is slow and does not work properly. ,1,0,0,0,0,0,0,0
3267,305814,"one spot taken by leaf, the other iced by BMW. Called Burbank Traffic to have it ticketed.",0,0,1,0,0,0,0,1
183,47357,"CHCF has free charging paid for by tax dollars, but the guard won't you onto the property.  You would almost think the chargers are inside the prison instead of in the parking lot.  ",1,0,0,1,0,1,0,0
6429,229157,Awesome place to charge,1,0,0,0,0,0,0,0
7674,139919,All full again. These chargers are useless anymore. ,0,0,1,0,0,0,0,0
7497,164527,I'm glad I haven't run into a disfunctional charging station lately. good location near work ,1,0,0,0,0,1,0,0
2092,192374,"In middle of garage. 4 chargers in wall. Currently no restrictions on access, and it's free. 6kW",0,0,0,1,0,1,1,0
197,180694,Still down with fault message indicating low voltage. ,1,0,0,0,0,0,0,0
7792,281726,Got 145mph of range with my Tesla and the CHdeMO adapter.  They also have a J1772 Level 2 charger and some 110v outlets ( but no NEMA 14-50 outlets).,1,0,0,0,0,0,1,0
7084,224579,Working great,1,0,0,0,0,0,0,0
1881,183576,White volt is plugged in and is done charing. Need to charge... So it will be getting unplugged!!! ,0,0,0,0,1,0,0,1
2525,160162,They no longer allow charging. ,1,0,0,0,0,0,0,0
8450,222895,"Stopped by on 4/11/15. The fast charge was working great. The connector is easier to use than the Nissan or ABB. First class all the way. If I recall correctly, staff said there will be a code to use the charger and it will change monthly. For now, you don't need one. ",1,0,0,0,0,1,0,0
4011,189110,"Had to park uncomfortably close to 2 parked, unattended Leafs (Leaves?) in order to reach the charger but successfully charging now.. ",1,0,0,0,0,0,0,1
1111,197179,Wanted $10 plus Blink fee. ,0,0,0,1,0,0,0,0
2228,220774,Charged at L1 outlet,1,0,0,0,0,0,0,0
6951,119028,we plugged in our volt no problem. went next door to applebees and ate while the car charged. had enuf to get us home. nice.,1,1,0,0,0,1,0,1
5259,82386,"Easy access, good experience as always at the McKimmon Center. You don't need an NCSU parking pass for the EV charging station spaces; it's all good. Go 'Pack.",0,0,0,0,0,1,0,0
6540,206354,Both spots were full ,0,0,1,0,0,0,0,0
1428,124085,One only L2 on side south of workshop entrance.,0,0,1,0,0,0,0,0
4267,245873,Great Charge point parking. But non-electric vehicles park here too....,0,0,1,0,0,0,0,0
6781,189681,There is a second charging station BEHIND the service shop!,0,0,0,0,1,0,0,0
3222,189781,I needed a charge to get home so I hooked up. Glad it was there!,0,1,0,0,0,1,0,0
8416,260236,University mall. Chargers are in front of Barnes and nobles.,0,0,0,0,0,1,0,0
5759,226791,"BJ, Prius and Volt don't NEED to charge to reach their destination due to their gas engine. Ford should make their vehicles capable  of DC fast charging but chose not to for some reason. This DC quick charger is designed for pure BEVs like Tesla and Leaf to enable travel around the State.  When I need a charge and a plug-in hybrid is occupying a public charger it is frustrating. ",0,0,1,0,0,0,0,0
2309,259684,Lot closed for paving ,0,0,0,0,0,1,0,0
1940,278527,"Great place but on busy days, you'll often find non-electric vehicles occupying the 3 available charging spots...",0,0,1,0,0,1,0,0
8275,242635,The app crashes before it loads on my iPhone.  The toll free number on the station is disconnected.,1,0,0,0,0,0,0,0
140,265910,Called ahead and they let me charge after hours. I was only here from 9 to 10 PM.,0,0,0,0,0,1,0,0
6822,281726,Got 145mph of range with my Tesla and the CHdeMO adapter.  They also have a J1772 Level 2 charger and some 110v outlets ( but no NEMA 14-50 outlets).,1,0,0,0,0,0,0,0
5994,220731,"Tried the CCS plug but didn't work. Tried calling customer support, but he said I had to wait until the user on the CHAdeMO plug was done being charged and placed back into the stall. Granted I am a new driver of EVs, but that's counterintuitive?? Shouldn't it be able to charge one vehicle per plug? ",1,0,0,0,0,1,0,0
727,186877,Iced as usual,0,0,1,0,0,0,0,0
8124,303335,thank you! ,1,0,0,0,0,0,0,0
6203,272894,Model S at 360mph. ,0,0,0,0,0,0,1,1
1521,144376,next to rubio,0,0,0,0,0,1,0,0
279,283961,Says it can do 69 amps,0,0,0,0,0,0,1,0
508,231265,"On April 25th the breaker was tripped by 2 cars with higher power chargers. april 29 still had not reset breaker. check may 2, station turned on and working normaly.",1,0,0,0,0,0,0,0
288,193325,will be here for 10 minutes,0,0,0,0,1,0,0,0
7264,155323,Right QC works fine.  Left touch screen no respond.  Called blink.  Claim will fix within 1 to 2 week.,1,0,0,0,0,0,0,0
2868,90195,Thanks for installing this charger. We will back soon to try it out. ,0,0,0,0,0,1,0,0
4672,229046,White Fiat not charging but parked there and plugged in.  Grey Fiat is charging.,0,0,1,0,0,0,0,0
8278,304719,"Pulsing green light on Egolf does not mean you can unplug me! Even if it appears to be solid green, cup hands around light and you will see it is pulsing! Unplugging someone is pretty serious, so triple check before you do so! Other than that 134miles on tap for Goleta!",0,0,0,0,1,0,1,0
2630,202844,"Do not count on this station without checking the time. Gates are closed outside business hours. Have charged here before and it's fine if the gates are open, but be careful, this is the only Blink for a while and you don't want to be stuck.",0,0,0,0,0,1,0,0
7320,215181,This was my first away from home charge. I charged at 24 amps at 245 volts for a few minutes for free.,0,0,0,1,0,0,1,0
2208,294276,"chargepoint are thieves  but location is worth it. stopped here  Tue and Fri for a single QC between Seattle  and the coast. lunch at Aya sushi on way out, coffee  at  Mud bay on way back. easy  peasy.",1,0,1,0,0,1,0,0
2238,40009,This Rio Salado site has just opened so these stations should be seeing more use in the near future.,0,0,1,0,0,1,0,0
7060,280004,Keep in mind that this is the only Nissan dealer around with no QC.,0,0,0,0,1,1,0,1
2133,147460,Fast charger working again :-),1,0,0,0,0,0,0,0
3880,197463,thank verry much for the charging system this will make the price of the electric car cheaper to buy and to help the planet so lets get on board do the right thing.god bless.,0,0,0,1,0,0,0,0
7578,77954,Other leaf is just about done and ill need about 30 mins. ,0,0,0,0,1,0,0,1
5239,235390,"reset the unit, had error and cleand the station. running great now",1,0,0,0,0,0,0,0
2679,235642,"Two free L2 chargers by Chargepoint, looks like mostly employees use them.",1,0,0,1,0,0,0,0
4567,47095,Volt and C-Max Energi also charging currently. ,0,0,1,0,0,0,0,1
1726,210272,Left L3 says communications cannot be established.,1,0,0,0,0,0,0,0
6976,257181,Right screen on the Level Three is still broken.,1,0,0,0,0,0,0,0
33,222087,Out of order. Facilities called. ,1,0,0,0,0,0,0,0
1244,215115,Charges model s at 15mph,0,0,0,0,0,0,1,0
1642,210944,Quick charge working just had to ask to move this ugly yellow Juke first!,1,0,0,0,0,0,0,0
2307,248087,Charger still down. Other occupied by leaf.,1,0,1,0,0,0,0,0
1686,180688,Right side hasn't worked for several weeks. Screen up above shows a Windows error.  Left side works great. Has the simple fast ChaDeMo one handed trigger. ,1,0,0,0,0,0,0,0
3190,180940,No power to south unit clipper creek,1,0,0,0,0,0,0,0
4346,149268,Finally the charger closest to the wall is working. Ford Focus Electric plugged in and charging. ,1,0,0,0,0,0,0,1
354,95938,QC working great,1,0,0,0,0,0,0,0
111,277933,"$12 to park and $2.40/ hour to charge at my max 3.3kWh draw, def not cheaper to drive an EV. Wide adoption is a long way off if this keeps up. ",0,0,0,1,0,0,1,0
2051,191703,successfully charged for a full 3 hours while having lunch etc without having to unplug and replug to reset a timer.  Added 25 miles of range to my volt. ,1,0,0,0,0,1,0,0
3426,226675,"Used the quick charge on my LEAF. Can't say enough about this charge station. If Marshall Autobody is open, you can sit inside while you charge. Nice on a cold day! Wonderful people. Friendly. ",0,0,0,0,0,1,0,0
4432,126303,quick charger still does not work,1,0,0,0,0,0,0,0
4108,138225,The left side touch pad was not working great. Choose the right if you can.,1,0,0,0,1,0,0,0
3753,174340,CHADEMO,1,0,0,0,0,0,0,0
4389,228224,dark,0,0,0,0,0,0,0,0
2074,77998,"Stops after a couple seconds, doesn't charge the Leaf",1,0,0,0,0,0,0,1
3665,112067,Worked just fine.  You still have to press the start button a couple times.,1,0,0,0,0,0,0,0
4095,183279,Charged successfully in Christmas day.  One of the three stations is out-of-order.,1,0,1,0,0,0,0,0
8259,204805,"only 1 type 3 charger in service, blink has a case open",1,0,0,0,0,0,0,0
3386,49770,Charger is down for maintenance till today. Someone broke the electric input. ,1,0,0,0,0,0,0,0
1065,242472,Charger is near building along the parking spaces immediately to the right as you enter the parking lot.  Came here on a weekend so parking lot was empty.  No signs indicating EV parking only.  My SemaConnect card worked to get it started and a 1-800 number scrolls on the display if you need help.  ,0,0,0,0,0,1,0,0
5845,76598,When I got here tonight the dealership and 3 dealer cars in front of the 2 Chargers.  I went inside and they were really nice about it and gladly moved one so that I could charge my Leaf!!,0,0,1,0,0,1,0,1
7224,283180,Requires a free app,0,0,0,1,0,0,0,0
7039,261274,All down,1,0,0,0,0,0,0,0
2970,208615,QC was showing error codes or complaining of a bad connection for me. Building staff has been notified.,1,0,0,0,0,0,0,0
3008,233474,"""life saver"" even if not DCQC.",1,0,0,0,0,0,0,0
2834,227227,dcfc left side working fine. right side still broken.,1,0,0,0,0,0,0,0
4469,247330,"The CCS combo charging cable seems to be very touchy lately. Took me about 10 tries to get it to charge the first time, while supporting the cable. Then it'll stop if I let go of the cable. Did this sequence multiple times, and reported the problem. ",1,0,0,0,0,0,0,0
5195,49986,One more failure of Blink card at Chemawa/RiverRd CHAdeMo--                    no capacity to reach anyone after         9:00PM on West Coast -- the EV            project is on West Coast except     Tennessee-----????Why running on East Coast midnight shutoff?????                Capitol based Nissan charger saved night.     Leaf 1Bar 8 miles CHAdeMo 23%.           After $1.25 15 min.                                       Leaf    6Bars.  36Miles  CHAdeMo 58%. Thank you Nissan and Randy Isaac at Capitol Services,1,1,0,1,1,1,1,1
339,145375,"really nice folks. I recharged my motorcycle there, no cost!",1,0,0,0,0,1,0,0
153,281185,Grabbed a nice lunch at the Hy-Vee Food Court while charging.,0,0,0,0,0,1,0,0
3153,180954,"CHAdeMO, be sure to bring quarters",1,0,0,0,1,0,0,0
5644,147506,Still appears down unless service desk controls the power switch.,1,0,0,0,0,1,0,0
5481,230431,Just waiting for the soul ev to finish their charge.,0,0,1,0,0,0,0,0
40,137399,"Red volt - ur plugged in at 11:20. 

One cord avail now. Blk volt - I tried to plug u in, but the cord does not reach : (",0,0,0,0,1,0,0,1
3074,53178,L3 CHAdeMO working fine,1,0,0,0,0,0,0,0
7819,70678,"open 24 hours to public, below four seasons hotel. $23/day",0,0,0,1,0,1,0,0
4210,207637,Still shows error when trying to charge,1,0,0,0,0,0,0,0
8493,60521,Not functional,1,0,0,0,0,0,0,0
81,142739,Looks like they are going to be upgrading the chargers soon. All the old ones were taken out and looks like new electrical lines being put in. Not sure on timeline but keep checking back too progress,1,0,0,0,0,0,0,0
7379,77363,free charge but must have chargepoint card. awesome!,1,0,0,1,0,0,0,0
2053,61141,The chargers are back by the entrance to the parking structure.,0,0,0,0,0,1,0,0
1223,73874,8 chargers are now available,0,0,1,0,0,0,0,0
3996,277263,Charging is mediocre 30-32klm/hr charge... Not expensive unless you stay over 6hrs... They charge an additional 6.00/hr on top of .19/kW for parking after 6hrs... So best bet is 150klm/90 miles charge and done. For Tesla S,0,0,0,1,0,0,1,1
6542,168059,"the SAE is still broken....... left me stranded today, could not get 240v to work either, even after calling evgo... said they could not find charger in their system???  I dunno about this evgo company... I had to get towed home.... 80 miles. ",1,1,0,0,0,0,0,0
5282,226782,"Works great every time I visit the library. Left unit is a little difficult to plug in, but still works fine. ",1,0,0,0,0,0,0,0
5061,292659,i3 drivers must back into space or CCS cable tension will prevent charge from starting.,1,0,0,0,0,0,0,1
2772,160864,works.  Along south wall.,1,0,0,0,0,1,0,0
7229,291154,A quick stop to add a few miles.  ,0,1,0,0,1,0,0,0
1429,150450,Currently free. CP card needed to activate. Fantastic! Thank you Ventura County :-),0,0,0,1,0,1,0,0
284,128694,"Does anyone know if the price is reasonable? Please add to listing, thx!",0,0,0,0,1,0,0,0
4039,195720,No longer free starting 2/17/2015 $0.20/kWh in addition to parking fees.,0,0,0,1,0,0,0,0
2093,160638,"Be careful. The EZ-charge card will tap effortlessly, but this station does not accept the EZ-charge program. It will charge your regular credit card if registered on Chargepoint instead.",0,0,0,1,0,0,0,0
1541,227141,"Just finished ""topping off"". My spot is free. Happy Charging!",0,0,1,0,1,0,0,0
5235,166615,"Hello John, I'm sorry you were disappointed with our customer service, please know we care and value your business.  We are researching your problem and will address as soon as possible. Thank you again.",0,0,0,0,1,0,0,0
1422,72532,Nice EV activity and not too many out of state ICErs today... Looking at you Alabama!,0,0,1,0,0,0,0,0
7169,200433,Staff was helpful but outlet was recently damaged. Had to run an extension cord and this severely limits the charging rate. Ended up going to Harrisonburg Electric Commission about 2.5 miles away and they have a J1772. ,1,0,0,0,0,1,0,0
91,167583,2 headed charger @ 6 kW. Still free. I have the RAV4-EV instead of my usual Leaf. ,0,0,0,1,0,0,1,1
737,72554,"Reminded Blink support agent about this site needing service on Thursday 12/19. ""They'll get to it"". Has anyone seen evidence of field service activity since the company got sold?",1,0,0,0,1,0,0,0
2603,91379,not sure about the Blue Prius next to me though. ,0,0,0,0,1,0,0,0
4107,40406,"There are orange cones in front of each public charging spot, but I called and learned those are about painting, the spaces and chargers are available.",1,0,1,0,1,0,0,0
6371,290854,Chargers behind gate and Sunday hours don't start until 1pm.  Very inconvenient for road trip back to Atlanta.,0,1,0,0,0,1,0,0
8482,262708,"Oop's.  CHAdeMO unit is actually a BTC, not ABB.  ",1,0,0,0,0,0,0,0
5754,267904,Please plug in my car when charger is available. Thanks! ,0,0,0,0,1,0,0,0
5857,284775,Completely Offline for both combo and chademo. ,1,0,0,0,0,0,0,0
2922,46712,DCFC still out of order,1,0,0,0,0,0,0,0
7406,210948,under construction ,1,0,0,0,0,0,0,0
7049,192173,"Listed on PlugShare on January 23rd, 2015.",0,0,0,0,1,0,0,0
2898,150476,"Nicely lit, Close to home, walking distance to Chick fil a",0,0,0,0,0,1,0,0
5129,41101,Charger seemed a bit slow. Only got 60% charge on my Volt in 3 hours. Was expecting about 75%. ,1,1,0,0,0,0,1,0
4064,58845,Level 2 worked fine without a card or a fob.,1,0,0,0,0,0,0,0
4143,254434,"hybrid prius plugged in, please plug in my all electric, almost out of juice spark!",0,0,0,0,1,0,0,1
7728,246859,all taken. 6:50pm. ,0,0,1,0,0,0,0,0
7519,250394,"Dnt think there's a charging station here in the Parking lot, ev cars dnt go here will waste your batteries. like it did mine I've been going in circles",0,0,0,0,0,1,0,0
3958,236866,"Quikcharger fixed & all spaces are open!  Sombody ran over 1 of the EV signs though.  I am getting 119 miles/hour now.  Peak Volts = 341, Amps = 103.  It now has a 30 minute charge limit.",1,0,1,0,0,0,1,0
905,259762,Level 3 up and running,1,0,0,0,0,0,0,0
1915,159818,Feel free to unplug my i3,0,0,0,0,1,0,0,0
2965,258611,Overheated. Good thing Fred Meyer has their new blink or I would be stranded for four hours ,1,1,0,0,0,0,0,0
2511,64766,I had o unplug a Volt in an EV only parking spot. Charges at 32A at 203V. Chargepoint chargers are near the escalator at the north end of the parking lot.,1,0,0,0,1,1,1,1
6820,101323,"Took a few minutes to set up Chargepoint account--address, Ph #, and CC info.. Chargepoint customer service was great. First 2 hours free! ",0,0,0,1,0,0,0,0
541,223423,All worked.,1,0,0,0,0,0,0,0
7524,249114,"2 spaces, left is Tesla or J1772, right is Tesla only.",0,0,1,0,0,0,0,0
2986,189023,Should be less than 20 minutes.,0,0,0,0,1,0,0,0
7811,52241,The DC Charger is changed to a dual outlet one with CHAdeMO and SAE/Combo1. They expect to be ready Fr. 13th. Juice will for free.,1,0,0,1,1,0,0,0
4349,160421,Royals and nachos while getting free electricity. Sounds good to me. ,0,0,0,1,0,1,0,0
3852,114260,"I've come 2x during weekend lunch and although parking lot packed, chargers available. Probably since evGo is new there aren't yet too many subscribers so go ahead and be an early adopter to this new charging network. ",0,0,1,0,0,0,0,0
3545,235969,Both spots taken,0,0,1,0,0,0,0,0
5835,204970,Very busy.  You may have to wait for a space!,0,0,1,0,0,0,0,0
4454,55936,It had been awhile since a car had been there. Scott was the guy who knew the most. Walked him through setting Range mode again. Very nice place and people. The car in the Casino was in the Valet as it had just been won!,0,0,0,0,1,1,0,0
5767,160905,"helped me make it up the parkway. There is a Wendy's, KFC, shoprite, and Walmart in walking distance. ",0,0,0,0,0,1,0,0
6906,177587,Called Tesla at the mall and still wont share with non-Teslas :(,0,0,0,0,0,0,0,1
622,189335,"Grateful for these chargers. Always available, especially later in the day on weekdays. And so glad I bought a Platinum USH Annual Pass this year w/free parking!  ",0,0,1,1,0,0,0,0
2417,262518,"Worked great, thanks City of Suwanee!  Solid 40 kW delivered, 99 Amps.",1,0,0,0,0,0,1,0
7025,48907,"Left keypad down... Same old crappy equipment. Had to wait for another LEAF to finish charging, then repark mine... As a side note, these units now charge up to 90%. Used to be 80%..... ",1,0,1,0,1,1,0,1
3336,70957,"Quiet parking spots on east side of AAA office, charged at 15-16 mi/hr, free.",0,0,0,1,0,1,1,1
902,73878,Left side works. Right side still down,0,0,0,0,0,1,0,0
7824,208851,All NRG eVgo DC Fast Chargers are part of No Charge to Charge. We are very happy to lead the charge of a robust charging infrastructure in the Atlanta area and are completely committed to Nissan's No Charge to Charge Program.,0,0,0,1,0,0,0,0
3484,43440,"Well, it's Oct and the charger isn't back online. Sema says it's the bldg's issue, bldg says the delay isn't theirs.",1,0,0,0,1,1,0,0
3356,61142,Dcfc is down with an error during negotiation.  Av notified but not going to be fixed until next week.,1,0,0,0,0,1,0,0
7456,141368,In use. Fusion Energi charging. ,0,0,1,0,0,0,0,1
1218,123935,"thumb release button jammed. can
not remove plug from evse.
Dave L",1,0,0,0,0,0,0,0
7808,190886,free charge but you have to have the card. thanks RVCC,0,0,0,1,0,0,0,0
4775,264505,"Chademo is down. Touch screens aren't working.  Blink card would not start charging session. And support couldn't start a remote session.  L2 charger appears to be working. Both chademo were iced, but was able to squeeze in (sadly it was down)",1,0,1,0,0,0,0,0
1788,59568,"*Not-public, for employee or business visitor use only. | Ten level 2 j1772 and one level 3 CHAdeMO, Blink RFID card required, fee: Blink account rates, located on first floor of employee parking structure, on inside left of entrance. ",1,0,1,1,0,1,0,0
1888,237569,6.58kW,0,0,0,0,0,0,1,0
597,255490,BMW I3 is always here parked all day with charger locked. ,0,0,1,0,0,0,0,1
3094,271702,vandal smashed screen on level 2. they have a picture on the blink L2 they even have a $200 reward to catch them. ,1,0,0,0,0,0,0,0
5420,182558,I wish they went with ChargePoint instead.. :(,1,0,0,0,0,0,0,0
4501,193863,"I have been checking on this site once or twice a week all month, to see when it was back online.  As of Monday Jan 26th, it is back!  Parking is free; during the day, just tell the attendant that you're plugging in; at night, the lot is unmanned and free anyway.  This is a good place to stop if you are coming up from the southside, running nearly empty, and desperate for a charge.  It's very close to the highway exits; navigate to 240 Capitol Ave SW.",0,0,0,0,1,1,0,0
4695,139061,The other one is still broken.  Already called 2 weeks ago but still haven't fixed.,1,0,0,0,0,0,0,0
2262,208990,"Had some trouble getting an account set up, but once I did, worked fine, charged at 95 MPH for 45 minutes using CHAdeMo adapter for Model S",1,0,0,0,0,0,1,0
5203,67822,Staff very confused about where location of outlet is located. No real parking.  Need to put car up on sidewalk to reach the outlet but was told I was blocking wheelchair access.  Left disgruntled and went just next door to parking garage with Blink chargers,1,0,0,0,0,1,0,0
1371,222373,Charging during lunch.  There is a deli in the building next to the plugs. No charge to charge! ,0,0,0,1,0,1,0,0
528,176995,I have just had my electric car for a few weeks. Is it okay to charge in the rain??,0,0,0,0,1,0,0,0
7652,59436,No cost. Middle of north side of second floor.  I did not see the other charger on the first floor. In parking garage NW corner of intersection.,0,0,0,1,0,1,0,0
1405,220642,Both touch screens are still smashed. can initiate charge from Blink app,1,0,0,0,0,0,0,0
7334,209666,"Quick charge OK, no Volt guess he has the day off",1,0,0,0,0,0,0,0
7546,213584,Val is super nice. Call in advance. ,0,0,0,0,1,1,0,0
577,225265,"Vivian just ask ""politely"" and they will move the cars for you. ",0,0,0,0,1,0,0,0
5955,281913,Unplugged a leaf that was done charging. Current dropped to 22 amps-4kW due to low voltage. ,0,0,0,0,1,0,1,1
8464,213324,"Directions accurate, park and charge free. Great spot for 2 hrs few blocks fr pier and shops",0,0,0,0,0,1,0,0
1748,210028,Would not charge my Chevy Spark. Screen kept saying charger error and disconnecting. ,1,0,0,0,0,0,0,1
8273,194773,"Used Charge Point app to start session, worked great. ",1,0,0,0,0,0,0,0
3959,304215,My SAE Combo session here today is enabling my trip up to Road Atlanta and back!,0,1,0,0,0,0,0,0
6445,190767,"KIA has not announced free charging. Each dealership will be enacting their own pricing over the coming weeks in order to prioritize Kia Soul EV owners. Thanks, Greenlots",0,0,0,1,0,0,0,1
2285,218271,"For restrooms in the early evening, U-Drop Inn was locked, so I asked at the liquor store across the street. They said their restroom was ""out-of-order,"" but that U-Drop's were open 24/7. I think they just wanted to get rid of me, since the U-Drop restrooms are indeed closed at night. ",0,0,0,0,0,1,0,0
469,194375,"I should be done charging by 2:30 PM.  To the Volt that had a full charge:  I unplugged you, thanks! :) - but your alarm went off :(  - Pro tip:  if you use public charging stations, please turn off the ""alarm on unplug"" setting in your Volt. Thanks!",0,0,0,0,1,0,0,0
3355,216610,http://www.plugincars.com/eight-rules-electric-vehicle-etiquette-127513.html,0,0,0,0,1,0,0,0
870,190410,Brewery and a hotel,0,0,0,0,0,1,0,0
8171,240831,"Ist time using Chademo. Who designed this adapter? A little hard to connect, but it's charging now at 353V@105A - 123Mph",1,0,0,0,0,0,1,0
820,280763,All full,0,0,1,0,0,0,0,0
291,145859,"Service topped off my car after my 1 yr service appointment. Since the sale of the Nissan dealership to McGavock in June 2014, I had noticed that the gates to the parking lot have been left open over night and on Sundays when the dealership is closed. I asked as salesman if the charging stations were available for customer use after hours. He confirmed with a manager that yes, their charging stations are available for public use after hours. They leave the gates open at night to allow customers to stop by and look at the vehicles on the lot anytime they want.",1,0,0,0,0,1,0,1
1483,200526,This one is almost always busy.  I am charging with the L1 since L2 is occupied.  ,1,0,1,0,0,0,0,0
7940,41542,Fantastic!  General Manager Mansoor Mustafa was happy to have a Tesla charging there. ,1,0,0,0,0,1,0,1
2602,278112,There is a great bakery couple blocks away on the Main Street.  ,0,0,0,0,0,1,0,0
1263,149474,Slow but it works if you charge as a guest. Disappointingly not kept up well at all but you CAN get juice if you need it. ,1,0,0,0,0,0,1,0
2514,239299,Thank you for your patience during this brief outage. The stand-alone Dc Fast charger has been successfully repaired yesterday and is up and running. ,1,0,0,0,0,0,0,0
2597,62092,"charged fine, but must be a problem with chargepoint as it reported 0 power drawn.",1,0,0,0,0,0,0,0
5453,184015,Except for me charging all other spots are ice'd. El Mercado Latino customers taking all other spots ,0,0,1,0,0,1,0,0
8068,22021,"Ha, just getting to review this place. In the evening, when they close, the gates are locked and you either can't get in, or you vehicle is locked in overnight! You can charge there, just be aware of closing time.",0,0,0,0,0,1,0,0
4722,84180,Located on the west side of this hospital in outpatient parking. 2 spots.  Worked like a charm on my Rav4 EV. ,1,0,1,0,0,1,0,1
703,43787,"Worked great, used 6.6kW charging capability of 2013 Leaf SV",1,0,0,0,0,0,1,0
6080,195874,Two chargers available perfect parking open not blocked,0,0,1,0,0,0,0,0
8388,227235,"PRIMUS Show 04.24.2015.  lot was full ""coned off"" but the drive by showed two empty EV spots. some tactical driving managed into the lot. When i pulled up to the more open spot i read the sign: EXPECTANT MOTHER PARKING?!?! ...um ok. just parked in the other spot. Great show Primus opened for Primus doing Willy Wanka then encore of more Primus. Beautiful venue.  ",0,0,0,0,0,1,0,0
1408,167328,cars waiting on service in front energy using rear charger,0,0,1,0,0,0,0,0
6311,244292,both chargers in use,0,0,1,0,0,0,0,0
6126,106356,"not the friendliest folks, but there were plenty of charging stations available. only plan on getting an hour or so from here.",0,0,0,0,0,1,0,0
4857,191279,Time for a walk before my Dr Appointment.,0,0,0,0,0,0,0,0
5046,83777,Using Chademo. Leaving in 20 min. ,1,0,0,0,1,0,0,0
7890,63172,Site is still unavailable according to the chargepoint service people. Too bad too because it's the closest charging station to Disneyland that doesn't require a parking fee!,1,0,0,1,1,1,0,0
3485,293485,nrg fast charger (Chademo) working ok.,1,0,0,0,0,0,0,0
769,149427,I hear you.  Aerovironment's payment scheme is terrible.  There are several other Level 2 chargers there so I don't understand why you'd have to go to another location.  The chargepoint units take RFID credit card or you call the number.,0,0,0,1,1,1,0,0
4724,249484,Couldn't charge this morning. Worked fine last weekend. ,1,0,0,0,0,0,0,0
2469,174808,SAE combo still won't accept my NRG EVGO card. Chademo and Lvl2 working fine.,1,0,0,0,0,0,0,0
4457,247239,"CCS level 3 plug works great! Also, there is no fee to park.",1,0,0,1,0,0,0,0
4491,155099,Charged a SMART at 3.3kWh for 4.5hrs. No problem.,0,0,0,0,0,0,1,0
7630,113384,they have 2 level 2 chargers open 24 hours,1,0,0,0,0,1,0,0
7718,190379,The Kman Was Here!,0,0,0,0,0,0,0,0
1622,158756,"2 Charge point chargers min $1.99 to charge. Go to back part of lot. Security guard there too, nice guy.",1,0,0,1,0,1,0,0
2094,235405,Station worked great. Was able to charge a bit while having a snack for lunch.,1,0,0,0,0,0,0,0
156,282662,Started at 2:10pm. Should be good enough an hour later or once it gets to at least 90% charge.,0,0,0,0,1,0,0,0
1178,200449,6 Tesla superchargers relatively cleared of snow. ,1,0,0,0,0,1,0,0
8126,191610,"looks rarely used, but functions perfectly. 6"" of piled up snow in the EV reserved spot.",1,0,1,0,0,1,0,0
