,id,review,functionality,range_anxiety,availability,cost,ui,location,service_time,dealership
5344,179202,"One charger two outlets.  1 outlet was broken.  The other could be connected but wouldn't charge - issued the error ""waiting for car""",1,0,0,0,0,0,0,0
8274,77912,3 Volts charging so didn't get any juice tonight.  Left sign to please plug me in after you're done - to no avail.  So can be busy on a weekend too.,0,0,1,0,1,0,0,0
8630,70350,Called first to see if it was OK to charge a Tesla at a Nissan dealership.  Team at Nissan was super cool.  Thanks cery much guys.  Spent a few minutes including a demo drive with them and showing off the Model S...love this car.  ,0,0,0,0,0,1,0,1
6970,140793,There are multiple wall outlets. However good luck finding an open one. ,0,0,1,0,0,0,0,0
113,307010,"Be mindful of free first 1/2 hr inside permit lot! Blink DCFC not useable. Left touchscreen reads Blink card, but glass is cracked and not responsive to touch and refuses to start charge. Right toucscreen is off with no sign of life. Thankful the neighboring L2 units are working correctly. ",1,0,0,1,0,0,0,0
6486,151349,"""DJ SANTA"" Chevy Volt hogging charging station again even though is fully charged. ",0,0,1,0,0,0,0,1
7863,86524,both chargers working.,1,0,1,0,0,0,0,0
4154,208719,Fast charger is down,1,0,0,0,0,0,0,0
5709,170381,"Many thanks Penn Stater!  There is a NEMA 14-50 here.  You need to talk with the staff at the front desk as it's only accessible through the loading dock.  A little slow (200V, 30A), but very friendly.  Good food at Legends while you wait.  ",1,0,0,0,0,1,0,0
7895,86008,"Tried supercharging for the first time.  All spots taken by other Model S owners! :)

Was only a few minutes before one was finished.",1,0,1,0,0,0,0,1
7073,138666,"There is only 1 charger, and you must have a chargepoint card,",0,0,1,0,0,0,0,0
6672,147494,Only getting 2.8 amps Mitsubishi Miev. Will be a long wait to get home. Would like to shut off and restart to see if that changes but not at $2 per connection. Could have brought our small gas car for that price. ,1,1,0,1,0,0,1,0
1756,266858,Out of service ,1,0,0,0,0,0,0,0
9988,43786,the middle one told me I was full charged and stopped twice. I was at 50%. I moved to the handicapped and it worked fine. I contacted blink support with details,1,1,0,0,1,0,0,0
2732,241659,All 3 EVSE chargers functioning and free,1,0,0,1,0,0,0,0
4958,188310,CCS still not operational,1,0,0,0,0,0,0,0
2755,240893,all 5 Lvl2 chargers appear operational,1,0,0,0,0,0,0,0
6042,162089,they said they're waiting on pg&e; to come install a meter,1,0,0,0,1,0,0,0
8163,80045,"Roadster charging at 70amps  having lunch at Goshi sushi. Highly recommend both. 
Traveling from Los Gatos to Santa Barbara.",1,1,0,0,0,1,0,0
4031,211777,Gates were open on a Saturday. ,0,0,0,0,0,1,0,0
8280,77756,Dealership said they have no fast DC charger. Only a level 2 J connector. ,1,0,1,0,0,0,0,1
1851,264456,Service employees were happy to let me use the free Wi-Fi in the waiting room while my car charged. Thanks!,0,0,0,0,0,1,0,0
3342,226835,"Usually free if the two at Whole Foods are taken. Check the app for availability, though sometimes people park there and don't charge. ",0,0,1,1,1,0,0,0
4205,207463,visiting ER,0,0,0,0,1,0,0,0
9989,43783,Appears to be fixed now. Was in use when I stopped by.,1,0,0,0,0,0,0,0
6037,162315,Charging now with ccs. 4 kwh so far in 6 minutes.,0,0,0,0,0,0,1,0
7210,134248,Only one of the chargers works.,1,0,0,0,0,0,0,0
6537,150383,looks like they raised it to $1 an hour.,0,0,0,1,0,0,0,0
1853,264312,Has anyone charged a leaf here and made it over Berthoud pass to Winter Park?,0,1,0,0,1,0,0,0
9763,48496,One space out of service one other occupied. Currently 2 avail. ,1,0,1,0,0,0,0,0
7120,137499,EZ-Charge member and still wants to charge fee. No thanks Blink.,1,0,0,0,0,0,0,0
7183,136388,EV friendly VA police officer tried to help get access but we found when Engineering Department is not manned the courtyard is not open for charging.,0,0,0,0,0,1,0,0
6734,146223,Chademo still broken,1,0,0,0,0,0,0,0
8853,65908,"Looks like Employee parking only, could not access the underground parking. ",0,0,0,0,0,1,0,0
1439,275375,"I spoke with DWP's current maintenance contact about this charger today. They know there is an issue (missing pin from the plug) and are waiting on the vendor (Nissan I guess) to get out there to fix it.

He said this week LADWP has internal meetings to start having a dedicated person to manage maintenance for LADWP chargers, which would hopefully include a maintenance contact with Nissan so issues will be fixed more promptly.

If you do use this number, please be courteous and know that he is NOT the one fixing these issues, but he is helping coordinate maintenance and ultimately a maintenance contract with Nissan. He was very informative and I thanked him for the info!

Ruslan Sibagatullin
213 367 4850",1,0,0,0,1,0,0,1
5652,171589,Jim has the charge output increased any since they raised the rate?,0,0,0,0,1,0,0,0
10117,40655,Better Place Hawaii charger.  OP took over and they do not have any Better Place fobs for new drivers.  ,1,0,0,0,0,1,0,0
3475,223436,We have a technician coming back out to the site as there seems to be a secondary issue with the card reader. We apologize for the continued outage and are working diligently to get this issue resolved. Thank you for your patience,1,0,0,0,0,0,0,0
9662,50544,For Ralph's customers only...,0,0,0,0,0,1,0,0
844,288341,There is no charger there,0,0,0,0,0,1,0,0
5503,175084,Not hard to find. Always fuel cars parked at the stations. Employee cars at that. ,0,0,1,0,0,1,0,0
6309,156113,"If all goes well, we plan to install a large 1MWh Battery Storage System soon after! :)",0,0,0,0,0,1,0,0
4954,188340,DCQC working tonight,1,0,0,0,0,0,0,0
6723,146509,"machine overheated, could not enter code to charge. ",1,0,0,0,0,0,0,0
5639,171780,"Someone I know tried to use this location this morning, and found that BOTH of the units are now down.  The left unit has been down for a couple weeks (powered off), but now the right unit wouldn't work for her.  She said it just kept saying that her car wasn't turned off but it was.  Later in the day she successfully used another DCFC (across town) with no issues right now.  I called it into NRG and they will look into it ASAP.",1,0,1,0,1,0,0,0
4612,197756,South side charger continues to experience interruptions. Wish I checked plug share before parking. ,1,0,0,0,0,0,0,0
3154,231036,Both chargers in used. Cost is high. ,0,0,1,1,0,0,0,0
1495,274012,worked well with ChargePoint card.  2 hook ups available; $2.50 a session.,1,0,0,1,0,0,0,0
8644,69969,"Greeted with an ""Out of Order"" sign upon arrival. Could not unlock pump.",1,0,0,0,0,0,0,0
5712,170311,My second time here in 2 years. This time in the Bmw i3 bev. Had to change the charge settings to get Mac output ,0,0,0,0,0,0,0,1
212,304478,started at 80A then went right down to 60A. another Tesla at the Wells Fargo one,0,0,0,0,0,0,1,1
1284,278637,"$5.00 to $6.00 for a full charge to get 40 miles vs. $4.00 in gasoline vs. ZERO dollars at nearby Cisco Grove.  Grove is the winner, sort of, level 1 charging.  Get a Volt!",1,0,0,1,0,1,0,0
9844,46573,"my guess is that you need to pay for parking, drive to basement where there is no internet connection and pay to charge.  lot of hassle and $$ wasted.",0,0,0,1,0,1,0,0
7292,127020,At 70 Amps 2hrs $10 ,1,0,0,1,0,0,1,0
6074,161445,Called in for service.,1,0,0,0,0,0,0,0
8035,83122,Quick charge station in order. Fast and easy!,1,0,0,0,0,0,0,0
8123,81084,"2 clipper creek chargers immediately to the right when you enter the structure. Great free charge, thanks Brea!",1,0,1,1,0,1,0,0
3357,226439,Both units working and available 4/22/15,1,0,1,0,0,0,0,0
4271,205957,Thank you city of Leesburg,0,0,0,0,0,0,0,0
5549,174026,"Please note, this is not a Nissan No Charge to Charge station.  You will be charged the full rate.",0,0,0,1,1,0,0,1
7770,93351,Took about 90 minutes to go from 80 remaining to Max Range 268.,1,0,0,0,0,0,1,0
6338,155465,"i took a look at the cleaning pdf on how to clean those 3 filters.  seems straight forward. gonna need some compressed air to blow out and clean the filter, especially the fine particle one. So who is suppose to maintain those filters? is it something that one of us can legally do? as long as one can shut power to the QC, it should be safe to open up the filter covers.",1,0,0,0,0,0,0,0
7456,115258,"Yiches, I now understand range anxiety. Was wondering if I would make it. I'm so glad this location has both a level 2 and a DC fast charger. ",0,1,1,0,0,1,0,0
725,291154,A quick stop to add a few miles.  ,0,1,0,0,0,0,0,0
8665,69634,"Only 2 of the 3 blink EVSE units work. The 1 in front of the handicap space has a ""self test failure"". I called blink to place a trouble call so it should be repaired soon. ",1,0,1,0,1,0,0,0
8940,64135,Chargers are located in the business park. Drive in and 5 stations are located on the right. Liberty Key Pad enabled. ,1,0,1,0,0,1,0,0
2235,254336,Finally no dealer cars in way,0,0,1,0,0,0,0,1
8091,81662,Still no power. But Nissan San B. Nearby worked great. ,1,0,0,0,0,1,0,1
1625,270585,Charging after 20 minutes of being iCE'D,0,0,1,0,0,0,0,0
1056,283180,Requires a free app,0,0,0,1,0,0,0,0
2318,252244,Unattached black leaf with 96% already.,0,0,1,0,1,0,0,0
2234,254349,still not working..,1,0,0,0,0,0,0,0
1370,276908,every time I come here someone is blocking the charger!!!?  I'm calling nissan headquarters. this is ignorant.!!!- ,0,0,1,0,0,0,0,1
8785,67367,8am first time here. $5 to charge. Someone parked in #1 spot (ice). Black Angus across the street. Lots of construction in the area. During the week I can see iceing being a problem  here! ,0,0,1,1,0,1,0,1
5931,164641,I'm not a fan of Blink's new charge scheme but it works for emergency charges.,1,0,0,0,0,0,0,0
4683,196008,"Rude! Staff came out and asked ""can I help you? what are doing?"" Said ""who gave you permission"" ""this is only for smart cars"" ""there's liability issues with you using this"" ""you can get electrocuted"" wow so sorry. I was told it was for ""EV guest"" I'll unplug. ""No go ahead now that you've started. Non smart cars beware! Smart cars be carefull, ""you might get electrocuted"" ",0,0,0,0,0,1,0,0
4209,207426,Is that 'Blink' as in 'On the Blink'? Managed to get my car charged at the EvGo at the Petaluma Outlet Mall with 3% charge left . . . ,0,1,0,0,0,0,0,0
354,300719,great once again. wisconsin to ohio.,0,1,0,0,0,0,0,0
2420,249484,Couldn't charge this morning. Worked fine last weekend. ,1,0,0,0,0,0,0,0
10203,12699,Stopped here while driving from Tucson to Phoenix just to check out chargers. The Chademo charger was not operational - looks like the screen was frozen. The two L2 chargers looked like they were ready to charge. They are 70A. They also had a NEMA 14-50 (240v) plug along with 120V socket. ,1,0,0,0,0,0,0,0
8263,78104,Go Hawks!,0,0,0,0,0,1,0,0
4866,190579,quick charge works fine,1,0,0,0,0,0,0,0
10130,40364,Ice in parking spots ,0,0,1,0,0,0,0,0
4969,188061,"hard to find and park, but don't screw around and ask for help. do it yourself and you'll be fine. these ABB units are bullet proof. charged the Rav4ev on it with JaDEmo. ",1,0,1,0,1,0,0,0
8337,76342,2 spots available,0,0,1,0,0,0,0,0
1987,261042,Charged at 120 miles per hour in the Tesla,1,0,0,0,0,0,1,1
6438,152777,"Used RFID (Google Wallet) to unlock with no problem. Charging while at Kohl's, Tops and Wegmans. Prius Plugin using other charger",1,0,0,0,0,1,0,0
2601,244724,"Changed my Spark at 3.2 kilowatts/hour....all it can handle.   Free, fast, easy.   Must have ""charge point""card.  ",0,0,0,1,0,0,1,0
10120,40568,"The charger and my 2012 Leaf with the software upgrade are for some reason not compatible.   I  believe other Leaf owners one with a 2011 Leaf and the other have been able to charge successfully.   If anyone out there has a 2012 and tries this charger,  please take the time to indicate whether it works for you.  ",1,0,0,0,1,0,0,1
4851,191119,"L3 still down. Now 8 of 9 fast chargers on 101 corridor are down creating an easy valley EV charging crisis. Mechanic is scheduled now, so I am waiting around to ask questions about why so many are down so long.",1,0,1,0,0,0,0,0
2297,252895,worked first time like a charm. SAE combo charger.  Spark EV,1,0,0,0,0,0,0,1
5273,181061,Stations full!,0,0,1,0,0,0,0,0
9915,45303,Fixed,0,0,0,0,1,0,0,0
3181,230320,DCQC out of order. Left phonemail with North Hills security,1,0,0,0,0,0,0,0
10079,41403,There's usually a silver leaf parked parallel to the fence who uses quick charge and notorious for leaving car all day without attending. Found out it is the dealerships General Manager doing this. One senior sales guy said to go ahead and unplug when the GMs car is charged and proceed woth request for fob. ,0,0,1,0,0,1,0,1
5941,164402,3 chargers have been upgraded to dual J1772 units.,1,0,0,0,0,0,0,0
7303,125995,"Charged under the APUS Solar Canopy during the Jefferson County Chamber of Commerce monthly meeting, featuring a presentation from Mountain View Solar. Nice turn-out from the business community to learn about solar's many benefits and see ""Sun Power"" at work firsthand!",1,0,0,0,0,1,0,0
3524,222458,9/11 full,0,0,1,0,0,0,0,0
433,298929,I say if someone has an ev to spare just park it in that spot and leave it there for a few days! Even if the power is off just park a nice chevy volt there. It won't get towed because the space isn't owned by anyone or marked so. That will set off whoever put this charger in as much as it sets me off for that person to be so inconsiderate to other ev drivers especially since that doctor is never parked there.,0,0,0,0,1,0,0,0
1904,263031,"West side of theatre just south of the doors.  They are 2 single chargers, not dual chargers.  4 EV spots.",1,0,1,0,0,1,0,0
8252,78396,Thanks! ,0,0,0,0,1,0,0,0
7986,84169,"Industrial area. The charger is outside the city corporate yard offices, which are just north of the green ""Clean Energy"" refueling station for city vehicles. Changed address to show this location. Nice location. Chargepoint unit requires a card or phone call to activate, but no fee. Charged at 6.5 Kw for me, faster than I expected. Not much else around. Industrial area. A 1.5 mile walk will get you to the Luv's truckstop up on Paige avenue. Didn't see anything else. 

Despite being a bit remote, this is a key location for travel between Bakersfield and Fresno. Thanks to Tulare for putting these in and making them free. Makes valley travel possible. Next round let's try to get some at the outlet stores!",1,1,1,1,0,1,1,0
1329,277875,Was able to quick charge ,1,0,0,0,0,0,0,0
9297,57536,Clipper Creek equipment,1,0,0,0,0,0,0,0
1566,272080,"Still down. Think someone might be messing with it, as it's down all the time.",1,0,0,0,0,0,0,0
10127,40406,"There are orange cones in front of each public charging spot, but I called and learned those are about painting, the spaces and chargers are available.",1,0,1,0,1,0,0,0
6943,141408,Great for Tesla charging!  Located near exit.,0,0,0,0,0,1,0,1
9522,53898,Unit is active,1,0,0,0,0,0,0,0
9342,56879,"Fast (208V/70A), complementary EV Charging Station.  Located in the Southeast corner of the RaboBank parking lot in a mall with restaurants, fast food chains and a Costco. ",1,0,0,1,0,1,0,0
4690,195769,"DCFC ""Communication Error"" with my car, couldn't charge. Went to another location and it charged fine, so must be something with the charging station.",1,0,0,0,0,0,0,0
9742,48998,"It's free to park in the garage. Charging with an Eaton L2 costs 75 cents an hour, which is higher per kWh than charging at home for a Chevy Volt, but is still slightly better than the price for the equivalent miles on gasoline. For some reason it stopped charging after less than 1.5 hours, so that I got only a third of a full charge. At least I only paid for the electricity I used as my credit card statement showed a debit of $1.20. Still, I was hoping for and was prepared to pay for a full charge.",1,0,0,1,0,1,0,1
8612,70768,Needed to call the charge point number since the plug was locked. They were able to release remotely,1,0,0,0,1,0,0,0
5061,185881,eVGO card works great - L3 DC charger  - 2 bars to 7 bars in 40 min - outside air temp at 1 degree F,1,0,0,0,0,0,0,0
6819,144179,BMW i3.  Only one charger.   Good place to charge due to proximity of Restaurants (Hamburger Habit and Chipotle). ,0,0,1,0,0,1,0,1
1918,262751,One plugin and a fiat using,0,0,1,0,0,0,0,1
4049,211061,"Charger appears to be inoperative. Couldn't make it work with the iPhone app nor the contact card from The Tap Room staff. But, the app knew if I was plugged in to the car or not -- it just wouldn't charge (and no lights on the pedestal were working).  Ended up at the Transportation Museum. ",1,0,0,0,0,0,0,0
589,294941,Ayy lmao,0,0,0,0,0,0,0,0
2032,259995,"temp error on arrival. power cycled and it worked. service tech asked me to turn it off when I left. the unit gets hot in direct sun. if u arrive and its off, simply turn it on.",1,0,0,0,1,0,0,0
3313,227639,The unit was not operable when I arrived. But I pressed the two buttons on the front for approximately 5 seconds to reset the charging unit. It is fully functional now.,1,0,0,0,0,0,0,0
5858,166566,Touch screen issue!!! Not responsive!!!,1,0,0,0,0,0,0,0
7263,128617,48 kw perfect charge,1,0,0,0,0,0,0,0
3409,225138,"combo qc works, single qc shows permanent alarm light. couldn't get it to work though software jnterface looks working",1,0,0,0,0,0,0,0
6092,160869,All stations padlocked.,0,0,1,0,0,0,0,0
4169,208290,It appear to be working again. ,1,0,0,0,0,0,0,0
8349,76060,Checked on it today 01/09/2014 and it's still down with a error code 0x0006.,1,0,0,0,0,0,0,0
7938,85122,"All l2 are taken by dealer cars but I got to sneak into the DCFC today, working fine. ",1,0,1,0,0,0,0,1
5731,169761,Very nice Hotel! Charged at 19 mph. Secure parking. ,1,0,0,0,0,1,1,0
9664,50465,"Dear Plug Sharers, The DCFC charging station has not yet been released to customers, it is not ""down"" it is simply not yet ready.  Please be patient and we will have it up soon.",1,0,0,0,1,1,0,0
6511,150866,"This QuickCharger does seem like it's a Level 2.5. :)  It may terminate charging prematurely, in which case you'll have to contact Greenlots to give you a free follow-up session. Also, the highway exits to and from this charger location are confusing with the one way streets and especially now with the construction. Go slow and follow signs, not necessarily your GPS.",1,0,0,0,1,1,1,0
1040,283439,Luckily made it from Midway after that QC was down...,0,1,0,0,0,0,0,0
6349,155193,"I wanted to charge here in May, so I called them and they said that they don't offer such a service. I don't know if that's the fact or if I just talked to the wrong person.

Someone please update this station if you're able to successfully charge since it's in a handy location.",0,0,0,0,1,0,0,0
7983,84231,Fast charger worked fine on 2/21.,1,0,0,0,0,0,0,0
1963,261769,"25 mi/hr (207V, 40 Amps) on Tesla charger",0,0,0,0,0,0,1,1
1188,280546,One of the quick charge stations has been down for a long time ID#N299DC1,1,0,0,0,0,0,0,0
8831,66465,Nissan charged at 16 amps. Ford charging at 32 amps. supposedly $3/hr to charge.,1,0,0,1,0,0,1,1
9255,58279,"Could not charge tonight as two non electric cars where parked in the spots. We did contact security by phone and the guy we spoke with said, oh well you'll have to park somewhere else.",0,0,1,0,0,1,0,0
9017,62412,"Took awhile to get the touchscreen working, but was able to charge. ",1,0,0,0,0,0,0,0
5175,183643,Charged using the DC Fast Charger.  Worked flawlessly.  Signed up to Greenlots in order to use it.,1,0,0,0,0,0,0,0
8498,73692,Phone number is a fax number 28 Dec 2013,0,0,0,0,1,1,0,0
3846,215409,SAE combo working,1,0,0,0,0,0,0,0
7004,139991,both spots ice'd and by the looks of the oil stains on the ground clunkers usually park there,0,0,1,0,0,0,0,0
7495,112035,Garage closes at 6pm Mon-Fri,0,0,0,0,0,1,0,0
7971,84409,Eco Charging plug is actually NEMA 6-30.  Tesla sells an adapter for the Roadster; Model S would need third party adapter.,1,0,0,0,1,0,0,1
1321,277933,"$12 to park and $2.40/ hour to charge at my max 3.3kWh draw, def not cheaper to drive an EV. Wide adoption is a long way off if this keeps up. ",0,0,0,1,0,0,1,0
9971,44132,Thanks a lot Younker Nissan!!!,0,0,0,0,0,0,0,1
4985,187562,"Good price, good location, all 4 stations open. ",0,0,0,0,0,1,0,0
5104,184952,"Two free 30 amp Level 2 plugs, working fine. Near Front Flag pole.  GPS map address is:
 3700 Square D Dr SW, Cedar Rapids, IA 52404",1,0,0,1,0,1,0,0
7151,137051,"Have an expired evGo card but had to call toll-free number. Support person helpful, was able to start charging ASAP. However, the price for a one-time charge is significantly higher than other providers. $9.95 for 30 minutes which took me to 10 bars from 3 bars. Other providers such as Blink and Charge Point charge less or offer a better subscription plan for lower rates. Blink membership is free or low cost and offers $1 per hour L2 charging and $2 per hour non-member. L3 charging for members is approximately $5-8, depending on location, for members. Charge Point is comparably priced, depending on location. While it was handy having this DCQC, I'll avoid it in the future if possible as a poor value for approximately $3 worth of electricity with a $6.95 ""convenience charge"" for QC. I don't like their subscription model as it's more expensive than others...",1,0,0,1,0,1,0,0
7109,137842,"Quick Charging now. This thing is awesome! For those of you that have trouble finding it and don't want to go in and ask, its around back of the showroom, on the side of the sea of Leafs, right next to the fence. Happy Charging.",1,0,0,0,1,0,0,1
9719,49330,Nearest station wouldn't start after connection. Other 2 stations were blocked by dealer vehicles. Sales person wasn't helpful even though we were driving a Leaf. He told us to look up another place...This was at 2pm.,0,0,1,0,0,1,0,1
9321,57024,"Tony's LEAF on the ""BC2BC Return Trip"" (see http://www.mynissanleaf.com/viewtopic.php?f=31&t=9170)",0,1,0,0,1,0,0,1
3204,229790,"cool solar station! be sure the plug is secured when done. or secure it, then detach and plug it in. maybe it needs to reset?",1,0,0,0,0,1,0,0
7244,131324,Quick charge was working fine on 8/1/14.,1,0,0,0,0,0,0,0
4580,198682,This station has been operational since 2012. Ive charged here a few times early on when there were no other chargers around. Owner drove a Fit EV before they were even available im told. I thought for sure this station was already listed on plugshare in 2012. I remember posting a picture back then. ,1,0,0,0,0,0,0,0
3256,228634,This station is open.,1,0,0,0,0,0,0,0
1503,273808,charging now,1,0,0,0,0,0,0,0
8634,70253,Site is NOT free you need a charge pro card to scan. They charge $2/hour for the first 4 hours and $4 every hour after that!,1,0,0,1,0,0,0,0
10208,12337,"Thx Mitsubishi! Worked great on my LEAF. Amps started at 120, then went down gradually to ~52 before reaching 80% charge. ",0,0,0,0,0,0,0,1
410,299381,One of the chargers has a cover over it and can't be used. :(,1,0,0,0,0,0,0,0
4513,200670,"After getting ticket drive through 1st garage  (South Deck), cross road and enter North Deck garage. Chargers all the way to left. ",0,0,0,0,0,1,0,0
1782,266347,"wonderful oasis, only way for me to make our trip. was able charge Leaf for an hour while eating at local restaurant.",0,0,0,0,0,1,0,1
7928,85330,It's a good thing the cable can reach to either side parking spot... Otherwise the motorcycle owner would be moving his bike outta the electric vehicle only spot....,0,0,1,0,1,1,0,0
2058,259248,Thank you Newnan Nissan. ,0,0,0,0,0,0,0,1
2019,260294,Several restaurants inside market building.,0,0,0,0,0,1,0,0
9097,61141,The chargers are back by the entrance to the parking structure.,0,0,0,0,0,1,0,0
162,305700,"Free charging (no card needed), free parking.  Food and shopping nearby.",0,0,0,1,0,1,0,0
8036,83099,"Attendees would not allow overnight charging. Had two Teslas that they would not allow us to charge. Charging stations outdoors were blocked by valet cars, attendees would not allow overnight charging even though we had left a vehicle the night before. ",0,0,1,0,0,1,0,1
8863,65704,"I tested this new location out this weekend, and it worked out just fine.  I pulled in, they took my information and car key, and I hopped onto the waiting shuttle bus to the airport.  Upon my return a few days later, they brought the car out to me, all charged up.  I've posted photos here of the two chargers they have, one in valet covered parking and one in valet uncovered parking.

This is currently the only Level 2 charging near the airport, and the best place to head to in order to GUARANTEE that you will get a charge.  The other places nearby are Level 1 and you might not get a spot.  You pay a little more here but it may be worth it to you if you need a full charge to make it back home.

Note to admins:  when I added this location, I had been told that there were two dual-plug charging sites.  Each site actually has only one plug; please remove the extra plugs in this database record.",1,1,1,1,1,1,0,0
1027,283922,"5.7 kWh, 21 miles per hour... Not much around unless you walk across the road",0,0,0,0,0,1,1,0
3634,220441,Free Quick charger working fine. On way to Six Flags Magic Mountain next. ,1,0,0,1,0,0,0,0
5377,178553,All slots taken.  Half of the cars are charged up hogging the spot.  Sucks.  ,0,0,1,0,0,0,0,0
2764,240809,There are cones in front of ev parking spaces to keep them ICE free.,0,0,1,0,0,1,0,0
8379,75465,"Works and no charge.  Note that Sunday evening all downtown resteraunt are closed. Walked 10 min to Waffle House.  Charged just over 4 kWh, in that time. During a long drive it was a good break to stretch the legs. ",1,0,0,0,0,1,1,0
1419,275775,Both L2 and DC Quick Charge working.  Not sure why wrench icon still shows. ,1,0,0,0,0,0,0,0
7711,98235,"unit would not activate, stayed lit red",1,0,0,0,0,0,0,0
9059,61602,"near East D exit, enter from E Washington ",0,0,0,0,0,1,0,0
4396,203127,Should be quick.,0,0,0,0,1,0,0,0
3195,229963,quick charger worked great.. 60% to 80% in 10 mins.,1,0,0,0,0,0,1,0
695,291898,I tried charging my Volt at 12 amps but failed. 8 amp setting seems to be holding,1,0,0,0,0,0,1,1
1424,275666,Waiting . . . . . at ext 3675,0,0,1,0,0,0,0,0
6076,161378,"Chargers are accessible 24/7, Level 2 chargers are free, no card required.",0,0,0,1,0,1,0,0
6040,162171,"Reported: ""Both port are out of order. Rock wound on display screen. Left cable won't read RFID card. Right cable reads but comes up out of service. Called on 10/22/14 reported damage. Still out as of 10/28""",1,0,0,0,0,0,0,0
1017,284057,Pretty busy site - come early!,0,0,1,0,0,0,0,0
9205,59199,"The right side is now marked for City Car Share only. The left side said ""not provisioned"". Called Chargepoint (poor cell reception in underground parking)to inquire but they couldn't help.",0,0,0,0,1,1,0,0
6575,149614,The most expensive charging station in all of Orlando. ,0,0,0,1,0,0,0,0
6364,154799,Both seem to work. If touch screen doesn't just wait 30 seconds and it will auto start.,0,0,0,0,1,0,0,0
8792,67114,Free Chargepoint chargers are at southwest corner of 1st floor at the entrance from Center Promenade. Free parking for 2 hrs or while charging.,1,0,0,1,0,1,0,0
6523,150575,Just called and asked - still not operational,1,0,0,0,0,0,0,0
10103,41000,30 amp. I backed the Tesla in because the charging cable didn't seem long enough. ,1,0,0,0,0,0,1,0
9057,61684,Free,0,0,0,1,0,0,0,0
7897,85955,what hours is lot and charger s one and accessible and how much is parking and  cost to charge?,0,0,0,1,1,1,0,0
3537,222366,Anyone know if these chargers exist?  Pictures anyone?,0,0,0,0,1,0,0,0
6521,150602,My car just finished charging. Feel free to unplug and charge yours. I wont be back until 430pm,1,0,0,0,1,0,0,0
3458,223846,Nissan Leaf,0,0,0,0,0,0,0,0
7364,121945,Charge Point app shows it in use but it wasn't when we pulled up. So don't trust that. ,1,0,0,0,0,0,0,0
9093,61179,Quick charged twice today. ,1,0,0,0,0,0,0,0
3561,221956,"Lifesaver. 30-40 mph headwind! Was not going to make Amarillo. Tucumcari Tesla Supercharger not open yet, gonna cost me some hours today at low power charging. Nice lounge with games and TV and pool table. ",0,1,0,0,0,1,0,1
1074,283012,Just barely made it here from State College.  Charging up for free.  Working great so far.,1,1,0,1,0,0,0,0
6901,142292,Actually there are 3 reserved spaces.,0,0,1,0,0,0,0,0
1124,281968,Should be done by 2:20.  Another Leaf in line... ,0,0,0,0,1,0,0,1
4204,207520,3-8-15 Leaf EV successfully getting a charge. ,1,0,0,0,0,0,0,0
1063,283138,"Sheetz charger was not working.   This is 1/4 mile north of Sheetz.   They have locks on the breaker box so if the place is closed,  you're screwed.",1,0,0,0,0,1,0,0
965,284947,"Well I think Dan is just watching out for all non-CHAdeMO cars (he says non-Japanese, but the Kia (and I suspect Hyundai eventually) Soul uses CHAdeMO (it's a Korean car). Anyway, we CHAdeMO users has to wait almost 3 years before even having ONE DC QC station in the area. Hopefully CCS users can wait another month or so. And while yes, for this past month only BMW i3 sales did exceed the LEAF (it was a good month for the i3, bad for the LEAF), if you look at the actual cars on the road, CHAdeMO vehicles FAR outnumber CCS. There are over 83K LEAFs in the US vs. 11.5K i3s.",1,0,0,0,0,1,0,1
3866,215164,Fantastic.... We need more level 3's on the north end badly. I look forward to using it. ,1,0,0,0,0,1,0,0
9945,44610,DC charging. ..great place.,1,0,0,0,0,1,0,0
8400,75186,"Installed but not working until inspection, informed should be up and running in one week. - Mark 1/4/2014",1,0,0,0,1,0,0,0
7861,86553,The cars charging usually have a sign to tell you when they are finished.,0,0,0,0,0,1,0,0
4243,206578,271 mph ,0,0,0,0,0,0,1,0
3363,226190,Feel free to unplug after 715,0,0,0,0,1,0,0,0
6860,143108,Made a buzzing noise then it seemed like it works but it didn't. No change after 1/2 attempt at charging.,1,0,0,0,0,0,0,0
2640,243902,"Chili's, Panera and several other restaurants in parking lot.  Even more across the street.",0,0,0,0,0,1,0,0
5301,180251,Blink chargers inoperable. Parts back ordered. Anticipated fix in mid-January 2015.,1,0,0,0,0,0,0,0
2397,250233,Charged successfully.,1,0,0,0,0,0,0,0
8208,79307,"After being unable to charge up the road, I came here. Blink charger took a very long time to authorize my card, but it eventually worked.",1,0,0,0,0,1,1,0
6087,160986,Had it drop down to 0 on 1B as well. But only for a little bit. It's entirely possible this is all normal and I only noticed now since I don't use the Superchargers that much. ,0,0,0,0,0,0,1,0
4297,205310,Tesla EVSE signage still says Out of Order. Sad....,1,0,0,0,0,0,0,0
7811,89786,Model s with 5.8.10 gets about 18mph at30a 227v outside it is 28 degrees,0,0,0,0,0,0,1,1
9390,55936,It had been awhile since a car had been there. Scott was the guy who knew the most. Walked him through setting Range mode again. Very nice place and people. The car in the Casino was in the Valet as it had just been won!,0,0,0,0,1,1,0,0
3081,232627,charge via chademo seems to work fine.,1,0,0,0,0,0,0,0
6709,146905,All chargers were in use.,0,0,1,0,0,0,0,0
4119,209545,Spots not marked and 1 spot available. Neighbor spots were ICED or snowed in. ,0,0,1,0,0,1,0,0
